b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s147937792-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s147937792-v600,600,147937792,0,1,EMCTS1,w,cp505h-v1,adv-s147937792-v600,False,6.5,-6.5,-177.5,-171.0,,19,0,0,433,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games3_cp505h-v1/5FD74C02184D6A11-L1.sgfs,1
adv-s147937792-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s147937792-v600,600,147937792,0,1,EMCTS1,w,cp505h-v1,adv-s147937792-v600,False,6.5,-6.5,-79.5,-73.0,,19,0,0,383,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games3_cp505h-v1/5D4C48AA1732E4F4-L1.sgfs,1
adv-s147937792-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s147937792-v600,600,147937792,0,1,EMCTS1,w,cp505h-v1,adv-s147937792-v600,False,6.5,-6.5,-35.5,-29.0,,19,0,0,397,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games3_cp505h-v1/B693ECBDF11E0DBD-L1.sgfs,1
cp505h-v1,adv-s147937792-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s147937792-v600,600,147937792,0,1,EMCTS1,b,cp505h-v1,adv-s147937792-v600,False,6.5,6.5,-96.5,-103.0,,19,0,0,392,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games3_cp505h-v1/BA3B234960B210AF-L2.sgfs,1
cp505h-v1,adv-s147937792-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s147937792-v600,600,147937792,0,1,EMCTS1,b,cp505h-v1,adv-s147937792-v600,False,6.5,6.5,-36.5,-43.0,,19,0,0,372,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games3_cp505h-v1/0628B865E827C094-L1.sgfs,1
