b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s402260480-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,w,cp505h-v2048,adv-s402260480-v600,False,6.5,-6.5,-367.5,-361.0,,19,0,0,698,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8_cp505h-v2048/D022A04211A293F2-L1.sgfs,1
adv-s402260480-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,w,cp505h-v2048,adv-s402260480-v600,False,6.5,-6.5,-281.5,-275.0,,19,0,0,461,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8_cp505h-v2048/591D1687B5F70509-L4.sgfs,1
cp505h-v2048,adv-s402260480-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,cp505h-v2048,adv-s402260480-v600,False,6.5,6.5,-354.5,-361.0,,19,0,0,687,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8_cp505h-v2048/A995003430763EF1-L1.sgfs,1
cp505h-v2048,adv-s402260480-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,cp505h-v2048,adv-s402260480-v600,False,6.5,6.5,-308.5,-315.0,,19,0,0,567,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8_cp505h-v2048/88C8AA718F8FF3EB-L2.sgfs,1
cp505h-v2048,adv-s402260480-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,cp505h-v2048,adv-s402260480-v600,False,6.5,6.5,-308.5,-315.0,,19,0,0,785,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8_cp505h-v2048/7D868D184F16B971-L4.sgfs,1
