b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s192283648-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s192283648-v600,600,192283648,0,1,EMCTS1,w,cp505h-v2048,adv-s192283648-v600,False,6.5,-6.5,-275.5,-269.0,,19,0,0,458,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games4_cp505h-v2048/132114DBE48CEAEF-L4.sgfs,1
adv-s192283648-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s192283648-v600,600,192283648,0,1,EMCTS1,w,cp505h-v2048,adv-s192283648-v600,False,6.5,-6.5,-271.5,-265.0,,19,0,0,454,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games4_cp505h-v2048/F008230CA12F84EC-L2.sgfs,1
adv-s192283648-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s192283648-v600,600,192283648,0,1,EMCTS1,w,cp505h-v2048,adv-s192283648-v600,False,6.5,-6.5,-251.5,-245.0,,19,0,0,436,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games4_cp505h-v2048/6B4994F690E9F8CB-L4.sgfs,1
adv-s192283648-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s192283648-v600,600,192283648,0,1,EMCTS1,w,cp505h-v2048,adv-s192283648-v600,False,6.5,-6.5,-233.5,-227.0,,19,0,0,430,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games4_cp505h-v2048/892883A1EBB687CA-L2.sgfs,1
cp505h-v2048,adv-s192283648-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s192283648-v600,600,192283648,0,1,EMCTS1,b,cp505h-v2048,adv-s192283648-v600,False,6.5,6.5,-222.5,-229.0,,19,0,0,433,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games4_cp505h-v2048/907616740EBF9205-L5.sgfs,1
