b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
h8-v16,r8-v600,b,h8-v16,16,0,1,MCTS,w,r8-v600,600,0,0,1,AMCTS,w,r8-v600,h8-v16,True,6.5,6.5,21.5,15.0,,19,0,0,371,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v8-vs-a8/43876C2678B91E1F-L1.sgfs,1
h8-v16,r8-v600,b,h8-v16,16,0,1,MCTS,w,r8-v600,600,0,0,1,AMCTS,w,r8-v600,h8-v16,True,6.5,6.5,39.5,33.0,,19,0,0,347,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v8-vs-a8/FBBF697588A7D95B-L2.sgfs,1
r8-v600,h8-v16,w,h8-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h8-v16,r8-v600,False,6.5,-6.5,-333.5,-327.0,,19,0,0,373,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v8-vs-a8/426E5CFC0DE8463E-L1.sgfs,1
r8-v600,h8-v16,w,h8-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h8-v16,r8-v600,False,6.5,-6.5,-310.5,-304.0,,19,0,0,401,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v8-vs-a8/270153DA7CD888FF-L2.sgfs,1
r8-v600,h8-v16,w,h8-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h8-v16,r8-v600,False,6.5,-6.5,-292.5,-286.0,,19,0,0,381,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v8-vs-a8/7BF33252D12A04B8-L2.sgfs,1
r8-v600,h8-v16,w,h8-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h8-v16,r8-v600,False,6.5,-6.5,-207.5,-201.0,,19,0,0,370,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v8-vs-a8/DC2874EDC3158EC6-L1.sgfs,1
r8-v600,h8-v16,w,h8-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h8-v16,r8-v600,False,6.5,-6.5,-49.5,-43.0,,19,0,0,407,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v8-vs-a8/C7E2066E0F58B075-L1.sgfs,1
h8-v16,r8-v600,b,h8-v16,16,0,1,MCTS,w,r8-v600,600,0,0,1,AMCTS,b,h8-v16,r8-v600,False,6.5,6.5,-274.5,-281.0,,19,0,0,411,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v8-vs-a8/9D5780E0BC263C54-L2.sgfs,1
h8-v16,r8-v600,b,h8-v16,16,0,1,MCTS,w,r8-v600,600,0,0,1,AMCTS,b,h8-v16,r8-v600,False,6.5,6.5,-228.5,-235.0,,19,0,0,343,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v8-vs-a8/42A6439671392090-L1.sgfs,1
h8-v16,r8-v600,b,h8-v16,16,0,1,MCTS,w,r8-v600,600,0,0,1,AMCTS,b,h8-v16,r8-v600,False,6.5,6.5,-222.5,-229.0,,19,0,0,429,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v8-vs-a8/94B037B815C9CF77-L1.sgfs,1
