b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,sgf_path,sgf_line
"""adversary""","""victim""",w,"""victim""",1600,0,1,MCTS,b,"""adversary""",200,0,0,1,EMCTS1,b,"""adversary""","""victim""",True,6.5,-6.5,90.5,97.0,,19,0,0,286,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,public/sgfs/win-rate/13B12C1F869DEB8C-cleaned.sgf,1
