b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
r5-v600,h5-v16,w,h5-v16,16,0,1,MCTS,b,r5-v600,600,0,0,1,AMCTS,b,r5-v600,h5-v16,True,6.5,-6.5,12.5,19.0,,19,0,0,326,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v5-vs-a5/8449E6E3D8E0064D-L1.sgfs,1
r5-v600,h5-v16,w,h5-v16,16,0,1,MCTS,b,r5-v600,600,0,0,1,AMCTS,b,r5-v600,h5-v16,True,6.5,-6.5,16.5,23.0,,19,0,0,322,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v5-vs-a5/BFDD747EF84193E9-L2.sgfs,1
r5-v600,h5-v16,w,h5-v16,16,0,1,MCTS,b,r5-v600,600,0,0,1,AMCTS,b,r5-v600,h5-v16,True,6.5,-6.5,30.5,37.0,,19,0,0,328,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v5-vs-a5/1655A0824F75467A-L2.sgfs,1
h5-v16,r5-v600,b,h5-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,w,r5-v600,h5-v16,True,6.5,6.5,3.5,-3.0,,19,0,0,291,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v5-vs-a5/2FBC904E44EAA2F5-L1.sgfs,1
h5-v16,r5-v600,b,h5-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,w,r5-v600,h5-v16,True,6.5,6.5,21.5,15.0,,19,0,0,342,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v5-vs-a5/3FA5F4309B78F7DB-L2.sgfs,1
h5-v16,r5-v600,b,h5-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,w,r5-v600,h5-v16,True,6.5,6.5,47.5,41.0,,19,0,0,321,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v5-vs-a5/045576DEC85448AC-L2.sgfs,1
r5-v600,h5-v16,w,h5-v16,16,0,1,MCTS,b,r5-v600,600,0,0,1,AMCTS,w,h5-v16,r5-v600,False,6.5,-6.5,-149.5,-143.0,,19,0,0,339,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v5-vs-a5/15B06BD90C8708F0-L1.sgfs,1
h5-v16,r5-v600,b,h5-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,b,h5-v16,r5-v600,False,6.5,6.5,-162.5,-169.0,,19,0,0,307,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v5-vs-a5/92AA0E0C9C967AD0-L1.sgfs,1
h5-v16,r5-v600,b,h5-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,b,h5-v16,r5-v600,False,6.5,6.5,-152.5,-159.0,,19,0,0,313,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v5-vs-a5/10ABF9E134278663-L2.sgfs,1
h5-v16,r5-v600,b,h5-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,b,h5-v16,r5-v600,False,6.5,6.5,-150.5,-157.0,,19,0,0,365,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v5-vs-a5/52674506FF770695-L2.sgfs,1
