b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-230520-s111218432-v600,b60-s7702m-v4096,w,b60-s7702m-v4096,4096,7702m,1,MCTS,b,adv-230520-s111218432-v600,600,111218432,0,1,AMCTS,b,adv-230520-s111218432-v600,b60-s7702m-v4096,True,6.5,-6.5,84.5,91.0,,19,0,0,306,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/cyclic_fine_tune_vs_b60_s7702m_v4096/424E64C3B6BCE08A-L3.sgfs,1
adv-230520-s111218432-v600,b60-s7702m-v4096,w,b60-s7702m-v4096,4096,7702m,1,MCTS,b,adv-230520-s111218432-v600,600,111218432,0,1,AMCTS,b,adv-230520-s111218432-v600,b60-s7702m-v4096,True,6.5,-6.5,105.5,112.0,,19,0,0,333,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/cyclic_fine_tune_vs_b60_s7702m_v4096/54C163115050FACB-L1.sgfs,1
b60-s7702m-v4096,adv-230520-s111218432-v600,b,b60-s7702m-v4096,4096,7702m,1,MCTS,w,adv-230520-s111218432-v600,600,111218432,0,1,AMCTS,w,adv-230520-s111218432-v600,b60-s7702m-v4096,True,6.5,6.5,95.5,89.0,,19,0,0,309,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/cyclic_fine_tune_vs_b60_s7702m_v4096/9EF24D68CD91CF01-L1.sgfs,1
b60-s7702m-v4096,adv-230520-s111218432-v600,b,b60-s7702m-v4096,4096,7702m,1,MCTS,w,adv-230520-s111218432-v600,600,111218432,0,1,AMCTS,w,adv-230520-s111218432-v600,b60-s7702m-v4096,True,6.5,6.5,112.5,106.0,,19,0,0,294,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/cyclic_fine_tune_vs_b60_s7702m_v4096/FC58ED569039897A-L2.sgfs,1
adv-230520-s111218432-v600,b60-s7702m-v4096,w,b60-s7702m-v4096,4096,7702m,1,MCTS,b,adv-230520-s111218432-v600,600,111218432,0,1,AMCTS,w,b60-s7702m-v4096,adv-230520-s111218432-v600,False,6.5,-6.5,-147.5,-141.0,,19,0,0,357,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/cyclic_fine_tune_vs_b60_s7702m_v4096/DF333976A76E07CD-L3.sgfs,1
adv-230520-s111218432-v600,b60-s7702m-v4096,w,b60-s7702m-v4096,4096,7702m,1,MCTS,b,adv-230520-s111218432-v600,600,111218432,0,1,AMCTS,w,b60-s7702m-v4096,adv-230520-s111218432-v600,False,6.5,-6.5,-113.5,-107.0,,19,0,0,308,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/cyclic_fine_tune_vs_b60_s7702m_v4096/2F41D81801BBE779-L2.sgfs,1
b60-s7702m-v4096,adv-230520-s111218432-v600,b,b60-s7702m-v4096,4096,7702m,1,MCTS,w,adv-230520-s111218432-v600,600,111218432,0,1,AMCTS,b,b60-s7702m-v4096,adv-230520-s111218432-v600,False,6.5,6.5,-134.5,-141.0,,19,0,0,319,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/cyclic_fine_tune_vs_b60_s7702m_v4096/0AD004CD5AB00448-L3.sgfs,1
b60-s7702m-v4096,adv-230520-s111218432-v600,b,b60-s7702m-v4096,4096,7702m,1,MCTS,w,adv-230520-s111218432-v600,600,111218432,0,1,AMCTS,b,b60-s7702m-v4096,adv-230520-s111218432-v600,False,6.5,6.5,-94.5,-101.0,,19,0,0,317,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/cyclic_fine_tune_vs_b60_s7702m_v4096/A73717E4B13981F5-L1.sgfs,1
