b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
r6-v600,h7-v16,w,h7-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,b,r6-v600,h7-v16,True,6.5,-6.5,10.5,17.0,,19,0,0,378,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v7-vs-a6/75B9E05F6102CD79-L2.sgfs,1
r6-v600,h7-v16,w,h7-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,b,r6-v600,h7-v16,True,6.5,-6.5,68.5,75.0,,19,0,0,372,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v7-vs-a6/8C7C5D12898876F6-L1.sgfs,1
r6-v600,h7-v16,w,h7-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,b,r6-v600,h7-v16,True,6.5,-6.5,72.5,79.0,,19,0,0,334,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v7-vs-a6/13EB4A4760B53C91-L1.sgfs,1
h7-v16,r6-v600,b,h7-v16,16,0,1,MCTS,w,r6-v600,600,0,0,1,AMCTS,w,r6-v600,h7-v16,True,6.5,6.5,59.5,53.0,,19,0,0,357,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v7-vs-a6/5F6B9EFE8AE46309-L2.sgfs,1
r6-v600,h7-v16,w,h7-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,w,h7-v16,r6-v600,False,6.5,-6.5,-367.5,-361.0,,19,0,0,386,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v7-vs-a6/1DE63AF31CFD1E0F-L1.sgfs,1
r6-v600,h7-v16,w,h7-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,w,h7-v16,r6-v600,False,6.5,-6.5,-261.5,-255.0,,19,0,0,386,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v7-vs-a6/90DA612F22605ABE-L1.sgfs,1
r6-v600,h7-v16,w,h7-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,w,h7-v16,r6-v600,False,6.5,-6.5,-137.5,-131.0,,19,0,0,320,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v7-vs-a6/42A916C63EA9F461-L1.sgfs,1
h7-v16,r6-v600,b,h7-v16,16,0,1,MCTS,w,r6-v600,600,0,0,1,AMCTS,b,h7-v16,r6-v600,False,6.5,6.5,-166.5,-173.0,,19,0,0,333,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v7-vs-a6/78E7367D97CF83CA-L2.sgfs,1
h7-v16,r6-v600,b,h7-v16,16,0,1,MCTS,w,r6-v600,600,0,0,1,AMCTS,b,h7-v16,r6-v600,False,6.5,6.5,-164.5,-171.0,,19,0,0,363,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v7-vs-a6/AC36175C2191FBCA-L2.sgfs,1
h7-v16,r6-v600,b,h7-v16,16,0,1,MCTS,w,r6-v600,600,0,0,1,AMCTS,b,h7-v16,r6-v600,False,6.5,6.5,-152.5,-159.0,,19,0,0,265,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v7-vs-a6/30C37B70F1B4E599-L2.sgfs,1
