b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
h6-v16,r6-v600,b,h6-v16,16,0,1,MCTS,w,r6-v600,600,0,0,1,AMCTS,w,r6-v600,h6-v16,True,6.5,6.5,17.5,11.0,,19,0,0,307,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v6-vs-a6/004364303ED13623-L2.sgfs,1
h6-v16,r6-v600,b,h6-v16,16,0,1,MCTS,w,r6-v600,600,0,0,1,AMCTS,w,r6-v600,h6-v16,True,6.5,6.5,37.5,31.0,,19,0,0,329,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v6-vs-a6/DCBEA80AE2F587D0-L1.sgfs,1
h6-v16,r6-v600,b,h6-v16,16,0,1,MCTS,w,r6-v600,600,0,0,1,AMCTS,w,r6-v600,h6-v16,True,6.5,6.5,41.5,35.0,,19,0,0,383,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v6-vs-a6/AC36175C2191FBCA-L1.sgfs,1
r6-v600,h6-v16,w,h6-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,w,h6-v16,r6-v600,False,6.5,-6.5,-266.5,-260.0,,19,0,0,356,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v6-vs-a6/E1F032B289B08367-L2.sgfs,1
r6-v600,h6-v16,w,h6-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,w,h6-v16,r6-v600,False,6.5,-6.5,-161.5,-155.0,,19,0,0,308,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v6-vs-a6/990DC98682B44418-L1.sgfs,1
r6-v600,h6-v16,w,h6-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,w,h6-v16,r6-v600,False,6.5,-6.5,-155.5,-149.0,,19,0,0,320,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v6-vs-a6/113C791728B6BBFE-L1.sgfs,1
r6-v600,h6-v16,w,h6-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,w,h6-v16,r6-v600,False,6.5,-6.5,-133.5,-127.0,,19,0,0,306,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v6-vs-a6/B64D41E277431F24-L1.sgfs,1
r6-v600,h6-v16,w,h6-v16,16,0,1,MCTS,b,r6-v600,600,0,0,1,AMCTS,w,h6-v16,r6-v600,False,6.5,-6.5,-77.5,-71.0,,19,0,0,302,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v6-vs-a6/704E290B30E68E94-L1.sgfs,1
h6-v16,r6-v600,b,h6-v16,16,0,1,MCTS,w,r6-v600,600,0,0,1,AMCTS,b,h6-v16,r6-v600,False,6.5,6.5,-200.5,-207.0,,19,0,0,355,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v6-vs-a6/C66E5B6B3A6B3DB5-L1.sgfs,1
h6-v16,r6-v600,b,h6-v16,16,0,1,MCTS,w,r6-v600,600,0,0,1,AMCTS,b,h6-v16,r6-v600,False,6.5,6.5,-164.5,-171.0,,19,0,0,389,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v6-vs-a6/F6D046B08FFFED52-L1.sgfs,1
