b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s160915968-v600-AMCTS-S,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s160915968-v600-AMCTS-S,600,160915968,0,1,AMCTS,b,adv-s160915968-v600-AMCTS-S,cp505h-v1,True,6.5,-6.5,16.5,23.0,,19,0,0,405,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games3_cp505h-v1/9094B747B9D87DF0-L5.sgfs,1
adv-s160915968-v600-AMCTS-S,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s160915968-v600-AMCTS-S,600,160915968,0,1,AMCTS,w,cp505h-v1,adv-s160915968-v600-AMCTS-S,False,6.5,-6.5,-239.5,-233.0,,19,0,0,450,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games3_cp505h-v1/7A3BF34A4FE4F2C9-L4.sgfs,1
adv-s160915968-v600-AMCTS-S,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s160915968-v600-AMCTS-S,600,160915968,0,1,AMCTS,w,cp505h-v1,adv-s160915968-v600-AMCTS-S,False,6.5,-6.5,-99.5,-93.0,,19,0,0,401,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games3_cp505h-v1/0EBBAEC15573B463-L2.sgfs,1
adv-s160915968-v600-AMCTS-S,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s160915968-v600-AMCTS-S,600,160915968,0,1,AMCTS,w,cp505h-v1,adv-s160915968-v600-AMCTS-S,False,6.5,-6.5,-93.5,-87.0,,19,0,0,399,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games3_cp505h-v1/B2946F436AD551F3-L1.sgfs,1
cp505h-v1,adv-s160915968-v600-AMCTS-S,b,cp505h-v1,1,0,1,MCTS,w,adv-s160915968-v600-AMCTS-S,600,160915968,0,1,AMCTS,b,cp505h-v1,adv-s160915968-v600-AMCTS-S,False,6.5,6.5,-44.5,-51.0,,19,0,0,420,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games3_cp505h-v1/45BF0533F69972D7-L3.sgfs,1
