b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s402260480-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,adv-s402260480-v600,cp39h-v1,True,6.5,-6.5,86.5,93.0,,19,0,0,475,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8/953332D81C0D858F-L2.sgfs,1
adv-s402260480-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,adv-s402260480-v600,cp127h-v1,True,6.5,-6.5,98.5,105.0,,19,0,0,372,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8/4506D13925762801-L1.sgfs,1
adv-s402260480-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,adv-s402260480-v600,cp505h-v1,True,6.5,-6.5,100.5,107.0,,19,0,0,369,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8/7469C7CBB6A03D3E-L4.sgfs,1
adv-s402260480-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,adv-s402260480-v600,cp127h-v1,True,6.5,-6.5,156.5,163.0,,19,0,0,383,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8/A406DD62F3447DF8-L3.sgfs,1
cp505h-v1,adv-s402260480-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s402260480-v600,600,402260480,0,1,EMCTS1,w,adv-s402260480-v600,cp505h-v1,True,6.5,6.5,125.5,119.0,,19,0,0,368,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8/8B5E2535940324CD-L2.sgfs,1
adv-s402260480-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,w,cp505h-v2048,adv-s402260480-v600,False,6.5,-6.5,-303.5,-297.0,,19,0,0,592,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8/C41B12DDFDD50A36-L1.sgfs,1
adv-s402260480-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,w,cp39h-v1,adv-s402260480-v600,False,6.5,-6.5,-251.5,-245.0,,19,0,0,459,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8/F80B64AA35F8E781-L3.sgfs,1
adv-s402260480-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,w,cp39h-v1,adv-s402260480-v600,False,6.5,-6.5,-235.5,-229.0,,19,0,0,429,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8/9D302266A9B57734-L1.sgfs,1
cp505h-v2048,adv-s402260480-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,cp505h-v2048,adv-s402260480-v600,False,6.5,6.5,-354.5,-361.0,,19,0,0,687,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8/A995003430763EF1-L1.sgfs,1
cp39h-v1,adv-s402260480-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,cp39h-v1,adv-s402260480-v600,False,6.5,6.5,-258.5,-265.0,,19,0,0,502,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8/75096E6B8B00FEE4-L3.sgfs,1
