b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s103378944-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s103378944-v600,600,103378944,0,1,EMCTS1,b,adv-s103378944-v600,cp127h-v1,True,6.5,-6.5,12.5,19.0,,19,0,0,403,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2/1164AC2BCAE850FD-L1.sgfs,1
cp39h-v1,adv-s103378944-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,adv-s103378944-v600,cp39h-v1,True,6.5,6.5,335.5,329.0,,19,0,0,597,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2/E3DDA67DB70F4280-L5.sgfs,1
cp39h-v1,adv-s103378944-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,adv-s103378944-v600,cp39h-v1,True,6.5,6.5,367.5,361.0,,19,0,0,536,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2/9D587AFC0E626106-L2.sgfs,1
adv-s103378944-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,cp505h-v1,adv-s103378944-v600,False,6.5,-6.5,-293.5,-287.0,,19,0,0,431,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2/6745A7C63A100614-L3.sgfs,1
adv-s103378944-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,cp505h-v1,adv-s103378944-v600,False,6.5,-6.5,-223.5,-217.0,,19,0,0,420,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2/02BCCC01EBE0EE51-L1.sgfs,1
adv-s103378944-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,cp505h-v2048,adv-s103378944-v600,False,6.5,-6.5,-103.5,-97.0,,19,0,0,427,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2/CCCAD9D8DC44A54E-L2.sgfs,1
cp505h-v1,adv-s103378944-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s103378944-v600,600,103378944,0,1,EMCTS1,b,cp505h-v1,adv-s103378944-v600,False,6.5,6.5,-246.5,-253.0,,19,0,0,437,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2/B078BD41BDCBEA36-L2.sgfs,1
cp127h-v1,adv-s103378944-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s103378944-v600,600,103378944,0,1,EMCTS1,b,cp127h-v1,adv-s103378944-v600,False,6.5,6.5,-152.5,-159.0,,19,0,0,394,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2/B20CEC508E9F8666-L1.sgfs,1
cp505h-v1,adv-s103378944-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s103378944-v600,600,103378944,0,1,EMCTS1,b,cp505h-v1,adv-s103378944-v600,False,6.5,6.5,-86.5,-93.0,,19,0,0,402,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2/03BEDEED97A21BB9-L2.sgfs,1
cp127h-v1,adv-s103378944-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s103378944-v600,600,103378944,0,1,EMCTS1,b,cp127h-v1,adv-s103378944-v600,False,6.5,6.5,-78.5,-85.0,,19,0,0,426,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2/573CD8CE73D9633C-L1.sgfs,1
