b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
cp505h-v1,adv-s111218688-v600-AMCTS-S,b,cp505h-v1,1,0,1,MCTS,w,adv-s111218688-v600-AMCTS-S,600,111218688,0,1,AMCTS,w,adv-s111218688-v600-AMCTS-S,cp505h-v1,True,6.5,6.5,59.5,53.0,,19,0,0,398,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games2_cp505h-v1/FD4D9600149A5BB5-L5.sgfs,1
adv-s111218688-v600-AMCTS-S,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s111218688-v600-AMCTS-S,600,111218688,0,1,AMCTS,w,cp505h-v1,adv-s111218688-v600-AMCTS-S,False,6.5,-6.5,-273.5,-267.0,,19,0,0,436,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games2_cp505h-v1/778C0713F6FA771B-L3.sgfs,1
adv-s111218688-v600-AMCTS-S,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s111218688-v600-AMCTS-S,600,111218688,0,1,AMCTS,w,cp505h-v1,adv-s111218688-v600-AMCTS-S,False,6.5,-6.5,-247.5,-241.0,,19,0,0,400,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games2_cp505h-v1/90B8AED608AF6E82-L6.sgfs,1
cp505h-v1,adv-s111218688-v600-AMCTS-S,b,cp505h-v1,1,0,1,MCTS,w,adv-s111218688-v600-AMCTS-S,600,111218688,0,1,AMCTS,b,cp505h-v1,adv-s111218688-v600-AMCTS-S,False,6.5,6.5,-308.5,-315.0,,19,0,0,445,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games2_cp505h-v1/9FED6A0AFEE57712-L1.sgfs,1
cp505h-v1,adv-s111218688-v600-AMCTS-S,b,cp505h-v1,1,0,1,MCTS,w,adv-s111218688-v600-AMCTS-S,600,111218688,0,1,AMCTS,b,cp505h-v1,adv-s111218688-v600-AMCTS-S,False,6.5,6.5,-236.5,-243.0,,19,0,0,411,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games2_cp505h-v1/2A905AA2E50E97AF-L13.sgfs,1
