b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s402260480-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,adv-s402260480-v600,cp39h-v1,True,6.5,-6.5,92.5,99.0,,19,0,0,414,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8_cp39h-v1/92BC9BE19F11387F-L4.sgfs,1
cp39h-v1,adv-s402260480-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s402260480-v600,600,402260480,0,1,EMCTS1,w,adv-s402260480-v600,cp39h-v1,True,6.5,6.5,91.5,85.0,,19,0,0,485,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8_cp39h-v1/3041B6AAD394E39D-L1.sgfs,1
cp39h-v1,adv-s402260480-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s402260480-v600,600,402260480,0,1,EMCTS1,w,adv-s402260480-v600,cp39h-v1,True,6.5,6.5,195.5,189.0,,19,0,0,400,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8_cp39h-v1/AE9F67E9E359BAA4-L4.sgfs,1
adv-s402260480-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s402260480-v600,600,402260480,0,1,EMCTS1,w,cp39h-v1,adv-s402260480-v600,False,6.5,-6.5,-241.5,-235.0,,19,0,0,433,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8_cp39h-v1/553EEA635A96C137-L1.sgfs,1
cp39h-v1,adv-s402260480-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s402260480-v600,600,402260480,0,1,EMCTS1,b,cp39h-v1,adv-s402260480-v600,False,6.5,6.5,-134.5,-141.0,,19,0,0,557,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games8_cp39h-v1/43D34A4E002EBC9D-L3.sgfs,1
