b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s447241472-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s447241472-v600,600,447241472,0,1,EMCTS1,b,adv-s447241472-v600,cp127h-v1,True,6.5,-6.5,112.5,119.0,,19,0,0,413,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games9/FCE66B6E2858ED7F-L1.sgfs,1
cp505h-v1,adv-s447241472-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s447241472-v600,600,447241472,0,1,EMCTS1,w,adv-s447241472-v600,cp505h-v1,True,6.5,6.5,23.5,17.0,,19,0,0,384,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games9/DB5895A191363532-L2.sgfs,1
cp127h-v1,adv-s447241472-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s447241472-v600,600,447241472,0,1,EMCTS1,w,adv-s447241472-v600,cp127h-v1,True,6.5,6.5,31.5,25.0,,19,0,0,428,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games9/E911ECDEE6393068-L1.sgfs,1
cp127h-v1,adv-s447241472-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s447241472-v600,600,447241472,0,1,EMCTS1,w,adv-s447241472-v600,cp127h-v1,True,6.5,6.5,111.5,105.0,,19,0,0,419,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games9/33A3E9361F71AFE3-L5.sgfs,1
adv-s447241472-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s447241472-v600,600,447241472,0,1,EMCTS1,w,cp505h-v2048,adv-s447241472-v600,False,6.5,-6.5,-303.5,-297.0,,19,0,0,506,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games9/F800E97575CC3F74-L1.sgfs,1
adv-s447241472-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s447241472-v600,600,447241472,0,1,EMCTS1,w,cp505h-v2048,adv-s447241472-v600,False,6.5,-6.5,-269.5,-263.0,,19,0,0,526,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games9/001C9179F670B15D-L2.sgfs,1
cp505h-v2048,adv-s447241472-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s447241472-v600,600,447241472,0,1,EMCTS1,b,cp505h-v2048,adv-s447241472-v600,False,6.5,6.5,-280.5,-287.0,,19,0,0,541,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games9/EB08786BCD65ABDD-L2.sgfs,1
cp39h-v1,adv-s447241472-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s447241472-v600,600,447241472,0,1,EMCTS1,b,cp39h-v1,adv-s447241472-v600,False,6.5,6.5,-226.5,-233.0,,19,0,0,470,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games9/33A3E9361F71AFE3-L1.sgfs,1
cp39h-v1,adv-s447241472-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s447241472-v600,600,447241472,0,1,EMCTS1,b,cp39h-v1,adv-s447241472-v600,False,6.5,6.5,-120.5,-127.0,,19,0,0,393,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games9/9596D1911B278B61-L5.sgfs,1
cp39h-v1,adv-s447241472-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s447241472-v600,600,447241472,0,1,EMCTS1,b,cp39h-v1,adv-s447241472-v600,False,6.5,6.5,-32.5,-39.0,,19,0,0,416,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games9/4885D6912D803A83-L2.sgfs,1
