b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s297106432-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s297106432-v600,600,297106432,0,1,EMCTS1,w,cp505h-v2048,adv-s297106432-v600,False,6.5,-6.5,-367.5,-361.0,,19,0,0,662,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games6_cp505h-v2048/92768A9DC7A381B1-L1.sgfs,1
adv-s297106432-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s297106432-v600,600,297106432,0,1,EMCTS1,w,cp505h-v2048,adv-s297106432-v600,False,6.5,-6.5,-287.5,-281.0,,19,0,0,656,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games6_cp505h-v2048/39C14625185B750D-L1.sgfs,1
cp505h-v2048,adv-s297106432-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s297106432-v600,600,297106432,0,1,EMCTS1,b,cp505h-v2048,adv-s297106432-v600,False,6.5,6.5,-332.5,-339.0,,19,0,0,553,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games6_cp505h-v2048/EFD432A3F56C7882-L4.sgfs,1
cp505h-v2048,adv-s297106432-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s297106432-v600,600,297106432,0,1,EMCTS1,b,cp505h-v2048,adv-s297106432-v600,False,6.5,6.5,-318.5,-325.0,,19,0,0,727,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games6_cp505h-v2048/8E475873F5997D96-L5.sgfs,1
cp505h-v2048,adv-s297106432-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s297106432-v600,600,297106432,0,1,EMCTS1,b,cp505h-v2048,adv-s297106432-v600,False,6.5,6.5,-308.5,-315.0,,19,0,0,552,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games6_cp505h-v2048/70603345E1F530F4-L1.sgfs,1
