b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
r8-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h9-v16,r8-v600,False,6.5,-6.5,-367.5,-361.0,,19,0,0,486,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a8/4744FD269CBFE7F2-L2.sgfs,1
r8-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h9-v16,r8-v600,False,6.5,-6.5,-367.5,-361.0,,19,0,0,360,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a8/188135058732BD2D-L1.sgfs,1
r8-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h9-v16,r8-v600,False,6.5,-6.5,-325.5,-319.0,,19,0,0,448,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a8/E87F2294A5741C24-L1.sgfs,1
r8-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h9-v16,r8-v600,False,6.5,-6.5,-323.5,-317.0,,19,0,0,426,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a8/66FFB1641B453C8F-L2.sgfs,1
r8-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h9-v16,r8-v600,False,6.5,-6.5,-307.5,-301.0,,19,0,0,418,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a8/4956EEF3F4E7FD7C-L1.sgfs,1
r8-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r8-v600,600,0,0,1,AMCTS,w,h9-v16,r8-v600,False,6.5,-6.5,-289.5,-283.0,,19,0,0,422,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a8/3BCBB9546553B984-L1.sgfs,1
h9-v16,r8-v600,b,h9-v16,16,0,1,MCTS,w,r8-v600,600,0,0,1,AMCTS,b,h9-v16,r8-v600,False,6.5,6.5,-354.5,-361.0,,19,0,0,351,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a8/0AFBA7E0CF56F4BB-L1.sgfs,1
h9-v16,r8-v600,b,h9-v16,16,0,1,MCTS,w,r8-v600,600,0,0,1,AMCTS,b,h9-v16,r8-v600,False,6.5,6.5,-278.5,-285.0,,19,0,0,391,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a8/364E7286A7898B8A-L2.sgfs,1
h9-v16,r8-v600,b,h9-v16,16,0,1,MCTS,w,r8-v600,600,0,0,1,AMCTS,b,h9-v16,r8-v600,False,6.5,6.5,-241.5,-248.0,,19,0,0,411,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a8/6CABCB9EB5262249-L2.sgfs,1
h9-v16,r8-v600,b,h9-v16,16,0,1,MCTS,w,r8-v600,600,0,0,1,AMCTS,b,h9-v16,r8-v600,False,6.5,6.5,-206.5,-213.0,,19,0,0,385,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a8/450B34335246FA63-L2.sgfs,1
