b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
h3-v16,r2-v600,b,h3-v16,16,0,1,MCTS,w,r2-v600,600,0,0,1,AMCTS,w,r2-v600,h3-v16,True,6.5,6.5,175.5,169.0,,19,0,0,349,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v3-vs-a2/8B16BAC7505DC435-L2.sgfs,1
r2-v600,h3-v16,w,h3-v16,16,0,1,MCTS,b,r2-v600,600,0,0,1,AMCTS,w,h3-v16,r2-v600,False,6.5,-6.5,-197.5,-191.0,,19,0,0,404,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v3-vs-a2/0B92E6A880FA1707-L2.sgfs,1
r2-v600,h3-v16,w,h3-v16,16,0,1,MCTS,b,r2-v600,600,0,0,1,AMCTS,w,h3-v16,r2-v600,False,6.5,-6.5,-192.5,-186.0,,19,0,0,395,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v3-vs-a2/CCEA0157B7BFD07F-L2.sgfs,1
r2-v600,h3-v16,w,h3-v16,16,0,1,MCTS,b,r2-v600,600,0,0,1,AMCTS,w,h3-v16,r2-v600,False,6.5,-6.5,-179.5,-173.0,,19,0,0,353,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v3-vs-a2/1395E093D2BB70C5-L1.sgfs,1
r2-v600,h3-v16,w,h3-v16,16,0,1,MCTS,b,r2-v600,600,0,0,1,AMCTS,w,h3-v16,r2-v600,False,6.5,-6.5,-171.5,-165.0,,19,0,0,400,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v3-vs-a2/F99B14FA5BDBB889-L1.sgfs,1
r2-v600,h3-v16,w,h3-v16,16,0,1,MCTS,b,r2-v600,600,0,0,1,AMCTS,w,h3-v16,r2-v600,False,6.5,-6.5,-57.5,-51.0,,19,0,0,300,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v3-vs-a2/C6CC69A891F4AE86-L2.sgfs,1
h3-v16,r2-v600,b,h3-v16,16,0,1,MCTS,w,r2-v600,600,0,0,1,AMCTS,b,h3-v16,r2-v600,False,6.5,6.5,-256.5,-263.0,,19,0,0,437,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v3-vs-a2/C2DA88684A584D10-L1.sgfs,1
h3-v16,r2-v600,b,h3-v16,16,0,1,MCTS,w,r2-v600,600,0,0,1,AMCTS,b,h3-v16,r2-v600,False,6.5,6.5,-221.5,-228.0,,19,0,0,386,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v3-vs-a2/9F3F1745CFB486E2-L1.sgfs,1
h3-v16,r2-v600,b,h3-v16,16,0,1,MCTS,w,r2-v600,600,0,0,1,AMCTS,b,h3-v16,r2-v600,False,6.5,6.5,-212.5,-219.0,,19,0,0,417,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v3-vs-a2/ABB6B0D3CD047D8E-L2.sgfs,1
h3-v16,r2-v600,b,h3-v16,16,0,1,MCTS,w,r2-v600,600,0,0,1,AMCTS,b,h3-v16,r2-v600,False,6.5,6.5,-198.5,-205.0,,19,0,0,395,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v3-vs-a2/95F7DE08807ECCF2-L1.sgfs,1
