b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,sgf_path,sgf_line
adv-s34090496-v600,cp505-v1,w,cp505-v1,1,0,1,MCTS,b,adv-s34090496-v600,600,34090496,0,1,AMCTS,b,adv-s34090496-v600,cp505-v1,True,6.5,-6.5,26.5,33.0,,19,0,0,89,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,public/sgfs/no_search/9900E1AA3223E803-L2.sgfs,1
adv-s34090496-v600,cp505-v1,w,cp505-v1,1,0,1,MCTS,b,adv-s34090496-v600,600,34090496,0,1,AMCTS,b,adv-s34090496-v600,cp505-v1,True,6.5,-6.5,32.5,39.0,,19,0,0,85,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,public/sgfs/no_search/68970420A37B288E-L1.sgfs,1
adv-s34090496-v600,cp505-v1,w,cp505-v1,1,0,1,MCTS,b,adv-s34090496-v600,600,34090496,0,1,AMCTS,b,adv-s34090496-v600,cp505-v1,True,6.5,-6.5,36.5,43.0,,19,0,0,81,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,public/sgfs/no_search/04541438A78DF265-L2.sgfs,1
adv-s34090496-v600,cp505-v1,w,cp505-v1,1,0,1,MCTS,b,adv-s34090496-v600,600,34090496,0,1,AMCTS,b,adv-s34090496-v600,cp505-v1,True,6.5,-6.5,38.5,45.0,,19,0,0,91,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,public/sgfs/no_search/7E2F2D69066744F8-L5.sgfs,1
cp505-v1,adv-s34090496-v600,b,cp505-v1,1,0,1,MCTS,w,adv-s34090496-v600,600,34090496,0,1,AMCTS,w,adv-s34090496-v600,cp505-v1,True,6.5,6.5,48.5,42.0,,19,0,0,84,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,public/sgfs/no_search/F73C301340CB2C94-L1.sgfs,1
cp505-v1,adv-s34090496-v600,b,cp505-v1,1,0,1,MCTS,w,adv-s34090496-v600,600,34090496,0,1,AMCTS,w,adv-s34090496-v600,cp505-v1,True,6.5,6.5,48.5,42.0,,19,0,0,78,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,public/sgfs/no_search/8A89BB10D44F759F-L7.sgfs,1
