b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
r1-v600,h1-v16,w,h1-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,b,r1-v600,h1-v16,True,6.5,-6.5,22.5,29.0,,19,0,0,306,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v1-vs-a1/71687B09D260613B-L1.sgfs,1
r1-v600,h1-v16,w,h1-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,b,r1-v600,h1-v16,True,6.5,-6.5,104.5,111.0,,19,0,0,361,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v1-vs-a1/DC3B665FF5211B3E-L2.sgfs,1
r1-v600,h1-v16,w,h1-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,b,r1-v600,h1-v16,True,6.5,-6.5,108.5,115.0,,19,0,0,298,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v1-vs-a1/7A3688D2F789BFE4-L2.sgfs,1
r1-v600,h1-v16,w,h1-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,b,r1-v600,h1-v16,True,6.5,-6.5,134.5,141.0,,19,0,0,350,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v1-vs-a1/11F1B41662712C77-L1.sgfs,1
r1-v600,h1-v16,w,h1-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,b,r1-v600,h1-v16,True,6.5,-6.5,226.5,233.0,,19,0,0,441,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v1-vs-a1/D63518155E4D1140-L1.sgfs,1
r1-v600,h1-v16,w,h1-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,b,r1-v600,h1-v16,True,6.5,-6.5,278.5,285.0,,19,0,0,459,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v1-vs-a1/C349FBB9BD6BBC31-L2.sgfs,1
h1-v16,r1-v600,b,h1-v16,16,0,1,MCTS,w,r1-v600,600,0,0,1,AMCTS,w,r1-v600,h1-v16,True,6.5,6.5,33.5,27.0,,19,0,0,319,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v1-vs-a1/9E4CEBCD5782ABE3-L1.sgfs,1
h1-v16,r1-v600,b,h1-v16,16,0,1,MCTS,w,r1-v600,600,0,0,1,AMCTS,w,r1-v600,h1-v16,True,6.5,6.5,149.5,143.0,,19,0,0,440,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v1-vs-a1/D63518155E4D1140-L2.sgfs,1
h1-v16,r1-v600,b,h1-v16,16,0,1,MCTS,w,r1-v600,600,0,0,1,AMCTS,w,r1-v600,h1-v16,True,6.5,6.5,175.5,169.0,,19,0,0,420,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v1-vs-a1/18E01F9BDFC8377B-L2.sgfs,1
h1-v16,r1-v600,b,h1-v16,16,0,1,MCTS,w,r1-v600,600,0,0,1,AMCTS,w,r1-v600,h1-v16,True,6.5,6.5,277.5,271.0,,19,0,0,434,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v1-vs-a1/16672F73DA0F68E2-L1.sgfs,1
