b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
r3-v600,h4-v16,w,h4-v16,16,0,1,MCTS,b,r3-v600,600,0,0,1,AMCTS,b,r3-v600,h4-v16,True,6.5,-6.5,10.5,17.0,,19,0,0,340,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v4-vs-a3/43CB61A59B8AD3DF-L1.sgfs,1
r3-v600,h4-v16,w,h4-v16,16,0,1,MCTS,b,r3-v600,600,0,0,1,AMCTS,b,r3-v600,h4-v16,True,6.5,-6.5,24.5,31.0,,19,0,0,312,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v4-vs-a3/7EC4B2DA130227BE-L1.sgfs,1
r3-v600,h4-v16,w,h4-v16,16,0,1,MCTS,b,r3-v600,600,0,0,1,AMCTS,w,h4-v16,r3-v600,False,6.5,-6.5,-232.5,-226.0,,19,0,0,396,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v4-vs-a3/C29432193A55BD5A-L2.sgfs,1
r3-v600,h4-v16,w,h4-v16,16,0,1,MCTS,b,r3-v600,600,0,0,1,AMCTS,w,h4-v16,r3-v600,False,6.5,-6.5,-163.5,-157.0,,19,0,0,290,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v4-vs-a3/AF3E934303F371AB-L2.sgfs,1
r3-v600,h4-v16,w,h4-v16,16,0,1,MCTS,b,r3-v600,600,0,0,1,AMCTS,w,h4-v16,r3-v600,False,6.5,-6.5,-156.5,-150.0,,19,0,0,341,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v4-vs-a3/7A95121ED6C6152D-L2.sgfs,1
r3-v600,h4-v16,w,h4-v16,16,0,1,MCTS,b,r3-v600,600,0,0,1,AMCTS,w,h4-v16,r3-v600,False,6.5,-6.5,-155.5,-149.0,,19,0,0,332,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v4-vs-a3/A22B0FB32A7F55D6-L2.sgfs,1
h4-v16,r3-v600,b,h4-v16,16,0,1,MCTS,w,r3-v600,600,0,0,1,AMCTS,b,h4-v16,r3-v600,False,6.5,6.5,-194.5,-201.0,,19,0,0,335,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v4-vs-a3/F0904010BBA7B60E-L2.sgfs,1
h4-v16,r3-v600,b,h4-v16,16,0,1,MCTS,w,r3-v600,600,0,0,1,AMCTS,b,h4-v16,r3-v600,False,6.5,6.5,-182.5,-189.0,,19,0,0,321,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v4-vs-a3/5B8C7B9F3555A5F8-L2.sgfs,1
h4-v16,r3-v600,b,h4-v16,16,0,1,MCTS,w,r3-v600,600,0,0,1,AMCTS,b,h4-v16,r3-v600,False,6.5,6.5,-134.5,-141.0,,19,0,0,291,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v4-vs-a3/B0C7824966C38E73-L1.sgfs,1
h4-v16,r3-v600,b,h4-v16,16,0,1,MCTS,w,r3-v600,600,0,0,1,AMCTS,b,h4-v16,r3-v600,False,6.5,6.5,-102.5,-109.0,,19,0,0,247,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v4-vs-a3/118C6DB7BB209AFB-L1.sgfs,1
