b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
r4-v600,h4-v16,w,h4-v16,16,0,1,MCTS,b,r4-v600,600,0,0,1,AMCTS,b,r4-v600,h4-v16,True,6.5,-6.5,14.5,21.0,,19,0,0,344,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v4-vs-a4/968929B396A48A79-L2.sgfs,1
r4-v600,h4-v16,w,h4-v16,16,0,1,MCTS,b,r4-v600,600,0,0,1,AMCTS,b,r4-v600,h4-v16,True,6.5,-6.5,20.5,27.0,,19,0,0,330,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v4-vs-a4/E900A4A43C2B661A-L2.sgfs,1
r4-v600,h4-v16,w,h4-v16,16,0,1,MCTS,b,r4-v600,600,0,0,1,AMCTS,b,r4-v600,h4-v16,True,6.5,-6.5,24.5,31.0,,19,0,0,374,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v4-vs-a4/9B123218F7726421-L2.sgfs,1
r4-v600,h4-v16,w,h4-v16,16,0,1,MCTS,b,r4-v600,600,0,0,1,AMCTS,b,r4-v600,h4-v16,True,6.5,-6.5,50.5,57.0,,19,0,0,322,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v4-vs-a4/ACA03E85C9494C17-L1.sgfs,1
h4-v16,r4-v600,b,h4-v16,16,0,1,MCTS,w,r4-v600,600,0,0,1,AMCTS,w,r4-v600,h4-v16,True,6.5,6.5,23.5,17.0,,19,0,0,279,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v4-vs-a4/6E20172C59705101-L1.sgfs,1
h4-v16,r4-v600,b,h4-v16,16,0,1,MCTS,w,r4-v600,600,0,0,1,AMCTS,w,r4-v600,h4-v16,True,6.5,6.5,23.5,17.0,,19,0,0,287,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v4-vs-a4/698F2F12B420C729-L1.sgfs,1
h4-v16,r4-v600,b,h4-v16,16,0,1,MCTS,w,r4-v600,600,0,0,1,AMCTS,w,r4-v600,h4-v16,True,6.5,6.5,29.5,23.0,,19,0,0,331,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v4-vs-a4/975176619F708512-L2.sgfs,1
h4-v16,r4-v600,b,h4-v16,16,0,1,MCTS,w,r4-v600,600,0,0,1,AMCTS,w,r4-v600,h4-v16,True,6.5,6.5,39.5,33.0,,19,0,0,377,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v4-vs-a4/371FCE52EEC92E4D-L1.sgfs,1
h4-v16,r4-v600,b,h4-v16,16,0,1,MCTS,w,r4-v600,600,0,0,1,AMCTS,b,h4-v16,r4-v600,False,6.5,6.5,-77.5,-84.0,,19,0,0,379,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v4-vs-a4/AA4480FF398F18BC-L1.sgfs,1
h4-v16,r4-v600,b,h4-v16,16,0,1,MCTS,w,r4-v600,600,0,0,1,AMCTS,b,h4-v16,r4-v600,False,6.5,6.5,-26.5,-33.0,,19,0,0,335,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v4-vs-a4/811602F8252040CF-L1.sgfs,1
