b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s251539968-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s251539968-v600,600,251539968,0,1,EMCTS1,b,adv-s251539968-v600,cp505h-v1,True,6.5,-6.5,90.5,97.0,,19,0,0,367,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5/EEDEA52A7636AD25-L1.sgfs,1
adv-s251539968-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s251539968-v600,600,251539968,0,1,EMCTS1,b,adv-s251539968-v600,cp127h-v1,True,6.5,-6.5,130.5,137.0,,19,0,0,385,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5/0D6885FF2E454BA0-L2.sgfs,1
adv-s251539968-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s251539968-v600,600,251539968,0,1,EMCTS1,b,adv-s251539968-v600,cp505h-v1,True,6.5,-6.5,136.5,143.0,,19,0,0,405,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5/9A6043D4C6984656-L2.sgfs,1
adv-s251539968-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s251539968-v600,600,251539968,0,1,EMCTS1,b,adv-s251539968-v600,cp39h-v1,True,6.5,-6.5,196.5,203.0,,19,0,0,477,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5/24E0A3838BF759BC-L1.sgfs,1
cp39h-v1,adv-s251539968-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s251539968-v600,600,251539968,0,1,EMCTS1,w,adv-s251539968-v600,cp39h-v1,True,6.5,6.5,141.5,135.0,,19,0,0,569,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5/309C80C72F25BFAA-L1.sgfs,1
cp505h-v1,adv-s251539968-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s251539968-v600,600,251539968,0,1,EMCTS1,w,adv-s251539968-v600,cp505h-v1,True,6.5,6.5,151.5,145.0,,19,0,0,412,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5/76B3A5D3899535D3-L2.sgfs,1
adv-s251539968-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s251539968-v600,600,251539968,0,1,EMCTS1,w,cp505h-v2048,adv-s251539968-v600,False,6.5,-6.5,-325.5,-319.0,,19,0,0,514,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5/0CB9A84DFF45D38E-L5.sgfs,1
adv-s251539968-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s251539968-v600,600,251539968,0,1,EMCTS1,w,cp127h-v1,adv-s251539968-v600,False,6.5,-6.5,-235.5,-229.0,,19,0,0,422,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5/1B31C8DB8F619BD2-L1.sgfs,1
adv-s251539968-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s251539968-v600,600,251539968,0,1,EMCTS1,w,cp39h-v1,adv-s251539968-v600,False,6.5,-6.5,-145.5,-139.0,,19,0,0,457,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5/3D3CCE74C5201391-L1.sgfs,1
cp39h-v1,adv-s251539968-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s251539968-v600,600,251539968,0,1,EMCTS1,b,cp39h-v1,adv-s251539968-v600,False,6.5,6.5,-200.5,-207.0,,19,0,0,518,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5/41E04C3B2AAE77A9-L3.sgfs,1
