b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s323336704-v600-AMCTS-S,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s323336704-v600-AMCTS-S,600,323336704,0,1,AMCTS,b,adv-s323336704-v600-AMCTS-S,cp39h-v1,True,6.5,-6.5,136.5,143.0,,19,0,0,428,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games6_cp39h-v1/122D484D9624EFFB-L8.sgfs,1
adv-s323336704-v600-AMCTS-S,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s323336704-v600-AMCTS-S,600,323336704,0,1,AMCTS,b,adv-s323336704-v600-AMCTS-S,cp39h-v1,True,6.5,-6.5,154.5,161.0,,19,0,0,452,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games6_cp39h-v1/23B85D68140C0F0A-L6.sgfs,1
cp39h-v1,adv-s323336704-v600-AMCTS-S,b,cp39h-v1,1,0,1,MCTS,w,adv-s323336704-v600-AMCTS-S,600,323336704,0,1,AMCTS,b,cp39h-v1,adv-s323336704-v600-AMCTS-S,False,6.5,6.5,-256.5,-263.0,,19,0,0,550,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games6_cp39h-v1/4D70FC30C5DB28B9-L3.sgfs,1
cp39h-v1,adv-s323336704-v600-AMCTS-S,b,cp39h-v1,1,0,1,MCTS,w,adv-s323336704-v600-AMCTS-S,600,323336704,0,1,AMCTS,b,cp39h-v1,adv-s323336704-v600-AMCTS-S,False,6.5,6.5,-190.5,-197.0,,19,0,0,644,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games6_cp39h-v1/D8E365B2C99A1C7C-L1.sgfs,1
cp39h-v1,adv-s323336704-v600-AMCTS-S,b,cp39h-v1,1,0,1,MCTS,w,adv-s323336704-v600-AMCTS-S,600,323336704,0,1,AMCTS,b,cp39h-v1,adv-s323336704-v600-AMCTS-S,False,6.5,6.5,-176.5,-183.0,,19,0,0,508,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games6_cp39h-v1/AC655721EBF59AFA-L2.sgfs,1
