b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s545065216-v600-AMCTS-S,cp505h-v4096,w,cp505h-v4096,4096,0,1,MCTS,b,adv-s545065216-v600-AMCTS-S,600,545065216,0,1,AMCTS,b,adv-s545065216-v600-AMCTS-S,cp505h-v4096,True,6.5,-6.5,108.5,115.0,,19,0,0,373,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/4096_visits_hardened/2BC0E7D645F8DB6F-L5.sgfs,1
adv-s545065216-v600-AMCTS-S,cp505h-v4096,w,cp505h-v4096,4096,0,1,MCTS,b,adv-s545065216-v600-AMCTS-S,600,545065216,0,1,AMCTS,b,adv-s545065216-v600-AMCTS-S,cp505h-v4096,True,6.5,-6.5,116.5,123.0,,19,0,0,383,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/4096_visits_hardened/732A09F13C043EC6-L2.sgfs,1
adv-s545065216-v600-AMCTS-S,cp505h-v4096,w,cp505h-v4096,4096,0,1,MCTS,b,adv-s545065216-v600-AMCTS-S,600,545065216,0,1,AMCTS,b,adv-s545065216-v600-AMCTS-S,cp505h-v4096,True,6.5,-6.5,124.5,131.0,,19,0,0,347,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/4096_visits_hardened/680F95F38A4872F1-L3.sgfs,1
cp505h-v4096,adv-s545065216-v600-AMCTS-S,b,cp505h-v4096,4096,0,1,MCTS,w,adv-s545065216-v600-AMCTS-S,600,545065216,0,1,AMCTS,w,adv-s545065216-v600-AMCTS-S,cp505h-v4096,True,6.5,6.5,47.5,41.0,,19,0,0,492,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/4096_visits_hardened/ADE19CD52436A275-L1.sgfs,1
cp505h-v4096,adv-s545065216-v600-AMCTS-S,b,cp505h-v4096,4096,0,1,MCTS,w,adv-s545065216-v600-AMCTS-S,600,545065216,0,1,AMCTS,w,adv-s545065216-v600-AMCTS-S,cp505h-v4096,True,6.5,6.5,123.5,117.0,,19,0,0,356,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/4096_visits_hardened/FF58AF83EF1F6A88-L9.sgfs,1
cp505h-v4096,adv-s545065216-v600-AMCTS-S,b,cp505h-v4096,4096,0,1,MCTS,w,adv-s545065216-v600-AMCTS-S,600,545065216,0,1,AMCTS,w,adv-s545065216-v600-AMCTS-S,cp505h-v4096,True,6.5,6.5,123.5,117.0,,19,0,0,352,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/4096_visits_hardened/4FD7720AD7C8F513-L4.sgfs,1
cp505h-v4096,adv-s545065216-v600-AMCTS-S,b,cp505h-v4096,4096,0,1,MCTS,w,adv-s545065216-v600-AMCTS-S,600,545065216,0,1,AMCTS,w,adv-s545065216-v600-AMCTS-S,cp505h-v4096,True,6.5,6.5,129.5,123.0,,19,0,0,372,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/4096_visits_hardened/3D34AB2A44801730-L9.sgfs,1
cp505h-v4096,adv-s545065216-v600-AMCTS-S,b,cp505h-v4096,4096,0,1,MCTS,w,adv-s545065216-v600-AMCTS-S,600,545065216,0,1,AMCTS,w,adv-s545065216-v600-AMCTS-S,cp505h-v4096,True,6.5,6.5,133.5,127.0,,19,0,0,500,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/4096_visits_hardened/3C8D77BF0F673F1C-L12.sgfs,1
adv-s545065216-v600-AMCTS-S,cp505h-v4096,w,cp505h-v4096,4096,0,1,MCTS,b,adv-s545065216-v600-AMCTS-S,600,545065216,0,1,AMCTS,w,cp505h-v4096,adv-s545065216-v600-AMCTS-S,False,6.5,-6.5,-231.5,-225.0,,19,0,0,396,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/4096_visits_hardened/A5CD644B3E2E4719-L12.sgfs,1
adv-s545065216-v600-AMCTS-S,cp505h-v4096,w,cp505h-v4096,4096,0,1,MCTS,b,adv-s545065216-v600-AMCTS-S,600,545065216,0,1,AMCTS,w,cp505h-v4096,adv-s545065216-v600-AMCTS-S,False,6.5,-6.5,-155.5,-149.0,,19,0,0,467,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/4096_visits_hardened/E5C30F15C197A9F4-L2.sgfs,1
