b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
r9-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r9-v600,600,0,0,1,AMCTS,b,r9-v600,h9-v16,True,6.5,-6.5,60.5,67.0,,19,0,0,294,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v9-vs-a9/E17694C785D22632-L5.sgfs,1
r9-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r9-v600,600,0,0,1,AMCTS,b,r9-v600,h9-v16,True,6.5,-6.5,64.5,71.0,,19,0,0,310,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v9-vs-a9/CEA58DB33732E9C6-L3.sgfs,1
r9-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r9-v600,600,0,0,1,AMCTS,b,r9-v600,h9-v16,True,6.5,-6.5,88.5,95.0,,19,0,0,324,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v9-vs-a9/8281F8C5F4220E15-L5.sgfs,1
r9-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r9-v600,600,0,0,1,AMCTS,b,r9-v600,h9-v16,True,6.5,-6.5,102.5,109.0,,19,0,0,326,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v9-vs-a9/1FC27827ACB494C9-L21.sgfs,1
h9-v16,r9-v600,b,h9-v16,16,0,1,MCTS,w,r9-v600,600,0,0,1,AMCTS,w,r9-v600,h9-v16,True,6.5,6.5,57.5,51.0,,19,0,0,307,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v9-vs-a9/C753CAA3A2DA2A2C-L1.sgfs,1
h9-v16,r9-v600,b,h9-v16,16,0,1,MCTS,w,r9-v600,600,0,0,1,AMCTS,w,r9-v600,h9-v16,True,6.5,6.5,57.5,51.0,,19,0,0,337,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v9-vs-a9/39AA9B9375BD153D-L5.sgfs,1
h9-v16,r9-v600,b,h9-v16,16,0,1,MCTS,w,r9-v600,600,0,0,1,AMCTS,w,r9-v600,h9-v16,True,6.5,6.5,59.5,53.0,,19,0,0,287,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v9-vs-a9/B87409AEEEF8285C-L4.sgfs,1
h9-v16,r9-v600,b,h9-v16,16,0,1,MCTS,w,r9-v600,600,0,0,1,AMCTS,w,r9-v600,h9-v16,True,6.5,6.5,123.5,117.0,,19,0,0,315,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v9-vs-a9/B9D610839FD4DABC-L12.sgfs,1
h9-v16,r9-v600,b,h9-v16,16,0,1,MCTS,w,r9-v600,600,0,0,1,AMCTS,w,r9-v600,h9-v16,True,6.5,6.5,137.5,131.0,,19,0,0,347,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v9-vs-a9/4C6D9949429E752C-L2.sgfs,1
h9-v16,r9-v600,b,h9-v16,16,0,1,MCTS,w,r9-v600,600,0,0,1,AMCTS,w,r9-v600,h9-v16,True,6.5,6.5,171.5,165.0,,19,0,0,371,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v9-vs-a9/4D0B2F5125B49CF1-L6.sgfs,1
