b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
h8-v16,r7-v600,b,h8-v16,16,0,1,MCTS,w,r7-v600,600,0,0,1,AMCTS,w,r7-v600,h8-v16,True,6.5,6.5,35.5,29.0,,19,0,0,351,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v8-vs-a7/665FAB768F1E8D34-L1.sgfs,1
r7-v600,h8-v16,w,h8-v16,16,0,1,MCTS,b,r7-v600,600,0,0,1,AMCTS,w,h8-v16,r7-v600,False,6.5,-6.5,-367.5,-361.0,,19,0,0,436,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v8-vs-a7/F7AADFDC00F814BD-L1.sgfs,1
r7-v600,h8-v16,w,h8-v16,16,0,1,MCTS,b,r7-v600,600,0,0,1,AMCTS,w,h8-v16,r7-v600,False,6.5,-6.5,-273.5,-267.0,,19,0,0,384,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v8-vs-a7/93E6B769253FAABA-L1.sgfs,1
r7-v600,h8-v16,w,h8-v16,16,0,1,MCTS,b,r7-v600,600,0,0,1,AMCTS,w,h8-v16,r7-v600,False,6.5,-6.5,-221.5,-215.0,,19,0,0,280,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v8-vs-a7/17D8BF560B424A65-L1.sgfs,1
r7-v600,h8-v16,w,h8-v16,16,0,1,MCTS,b,r7-v600,600,0,0,1,AMCTS,w,h8-v16,r7-v600,False,6.5,-6.5,-214.5,-208.0,,19,0,0,392,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v8-vs-a7/C8092255933CE7B4-L2.sgfs,1
r7-v600,h8-v16,w,h8-v16,16,0,1,MCTS,b,r7-v600,600,0,0,1,AMCTS,w,h8-v16,r7-v600,False,6.5,-6.5,-213.5,-207.0,,19,0,0,352,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v8-vs-a7/96577F41E45168FA-L1.sgfs,1
h8-v16,r7-v600,b,h8-v16,16,0,1,MCTS,w,r7-v600,600,0,0,1,AMCTS,b,h8-v16,r7-v600,False,6.5,6.5,-354.5,-361.0,,19,0,0,443,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v8-vs-a7/AA5C6A09CED55F2E-L2.sgfs,1
h8-v16,r7-v600,b,h8-v16,16,0,1,MCTS,w,r7-v600,600,0,0,1,AMCTS,b,h8-v16,r7-v600,False,6.5,6.5,-279.5,-286.0,,19,0,0,407,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v8-vs-a7/353E42637073CF2A-L2.sgfs,1
h8-v16,r7-v600,b,h8-v16,16,0,1,MCTS,w,r7-v600,600,0,0,1,AMCTS,b,h8-v16,r7-v600,False,6.5,6.5,-270.5,-277.0,,19,0,0,421,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v8-vs-a7/9655A9589D998A5C-L1.sgfs,1
h8-v16,r7-v600,b,h8-v16,16,0,1,MCTS,w,r7-v600,600,0,0,1,AMCTS,b,h8-v16,r7-v600,False,6.5,6.5,-168.5,-175.0,,19,0,0,335,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v8-vs-a7/81AC786866DFF468-L1.sgfs,1
