b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
r5-v600,h6-v16,w,h6-v16,16,0,1,MCTS,b,r5-v600,600,0,0,1,AMCTS,b,r5-v600,h6-v16,True,6.5,-6.5,8.5,15.0,,19,0,0,286,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v6-vs-a5/39F28A8038CF6715-L1.sgfs,1
h6-v16,r5-v600,b,h6-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,w,r5-v600,h6-v16,True,6.5,6.5,7.5,1.0,,19,0,0,315,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v6-vs-a5/01EB924FA172A87F-L2.sgfs,1
r5-v600,h6-v16,w,h6-v16,16,0,1,MCTS,b,r5-v600,600,0,0,1,AMCTS,w,h6-v16,r5-v600,False,6.5,-6.5,-170.5,-164.0,,19,0,0,351,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v6-vs-a5/12F174F1EB7E2502-L1.sgfs,1
r5-v600,h6-v16,w,h6-v16,16,0,1,MCTS,b,r5-v600,600,0,0,1,AMCTS,w,h6-v16,r5-v600,False,6.5,-6.5,-167.5,-161.0,,19,0,0,372,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v6-vs-a5/AC806CAD8F6D93F2-L2.sgfs,1
r5-v600,h6-v16,w,h6-v16,16,0,1,MCTS,b,r5-v600,600,0,0,1,AMCTS,w,h6-v16,r5-v600,False,6.5,-6.5,-129.5,-123.0,,19,0,0,330,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v6-vs-a5/DF28E8B051148A62-L1.sgfs,1
r5-v600,h6-v16,w,h6-v16,16,0,1,MCTS,b,r5-v600,600,0,0,1,AMCTS,w,h6-v16,r5-v600,False,6.5,-6.5,-119.5,-113.0,,19,0,0,356,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v6-vs-a5/10ABF9E134278663-L1.sgfs,1
h6-v16,r5-v600,b,h6-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,b,h6-v16,r5-v600,False,6.5,6.5,-198.5,-205.0,,19,0,0,377,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v6-vs-a5/81CE1CA4B86D26FD-L1.sgfs,1
h6-v16,r5-v600,b,h6-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,b,h6-v16,r5-v600,False,6.5,6.5,-170.5,-177.0,,19,0,0,393,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v6-vs-a5/854A91C831D46EAF-L2.sgfs,1
h6-v16,r5-v600,b,h6-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,b,h6-v16,r5-v600,False,6.5,6.5,-162.5,-169.0,,19,0,0,381,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v6-vs-a5/91BE1E6FBF145784-L2.sgfs,1
h6-v16,r5-v600,b,h6-v16,16,0,1,MCTS,w,r5-v600,600,0,0,1,AMCTS,b,h6-v16,r5-v600,False,6.5,6.5,-116.5,-123.0,,19,0,0,408,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v6-vs-a5/9095BA007654132A-L1.sgfs,1
