b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s43560704-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s43560704-v600,600,43560704,0,1,EMCTS1,b,adv-s43560704-v600,cp39h-v1,True,6.5,-6.5,174.5,181.0,,19,0,0,547,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games1_cp39h-v1/4508413865AC84CD-L1.sgfs,1
adv-s43560704-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s43560704-v600,600,43560704,0,1,EMCTS1,b,adv-s43560704-v600,cp39h-v1,True,6.5,-6.5,306.5,313.0,,19,0,0,524,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games1_cp39h-v1/E41316F4F711E308-L2.sgfs,1
adv-s43560704-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s43560704-v600,600,43560704,0,1,EMCTS1,b,adv-s43560704-v600,cp39h-v1,True,6.5,-6.5,354.5,361.0,,19,0,0,693,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games1_cp39h-v1/CF09D6FB339FB007-L4.sgfs,1
cp39h-v1,adv-s43560704-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s43560704-v600,600,43560704,0,1,EMCTS1,w,adv-s43560704-v600,cp39h-v1,True,6.5,6.5,367.5,361.0,,19,0,0,596,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games1_cp39h-v1/66357F23DCA61C18-L2.sgfs,1
cp39h-v1,adv-s43560704-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s43560704-v600,600,43560704,0,1,EMCTS1,w,adv-s43560704-v600,cp39h-v1,True,6.5,6.5,367.5,361.0,,19,0,0,782,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games1_cp39h-v1/607B67054747474C-L3.sgfs,1
