b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
r1-v600,h2-v16,w,h2-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,b,r1-v600,h2-v16,True,6.5,-6.5,68.5,75.0,,19,0,0,273,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v2-vs-a1/1E2467A04CE8038A-L1.sgfs,1
r1-v600,h2-v16,w,h2-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,b,r1-v600,h2-v16,True,6.5,-6.5,184.5,191.0,,19,0,0,433,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v2-vs-a1/D4B9DAC686223D30-L2.sgfs,1
h2-v16,r1-v600,b,h2-v16,16,0,1,MCTS,w,r1-v600,600,0,0,1,AMCTS,w,r1-v600,h2-v16,True,6.5,6.5,43.5,37.0,,19,0,0,283,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v2-vs-a1/21450757B79878A8-L1.sgfs,1
h2-v16,r1-v600,b,h2-v16,16,0,1,MCTS,w,r1-v600,600,0,0,1,AMCTS,w,r1-v600,h2-v16,True,6.5,6.5,67.5,61.0,,19,0,0,301,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v2-vs-a1/66D0C13A1C2B7BBF-L1.sgfs,1
r1-v600,h2-v16,w,h2-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,w,h2-v16,r1-v600,False,6.5,-6.5,-199.5,-193.0,,19,0,0,360,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v2-vs-a1/C7E1C7A7D1C5B140-L2.sgfs,1
r1-v600,h2-v16,w,h2-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,w,h2-v16,r1-v600,False,6.5,-6.5,-169.5,-163.0,,19,0,0,314,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v2-vs-a1/D9D138B36F17451C-L2.sgfs,1
r1-v600,h2-v16,w,h2-v16,16,0,1,MCTS,b,r1-v600,600,0,0,1,AMCTS,w,h2-v16,r1-v600,False,6.5,-6.5,-133.5,-127.0,,19,0,0,356,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v2-vs-a1/6C3CDC24CBECED64-L1.sgfs,1
h2-v16,r1-v600,b,h2-v16,16,0,1,MCTS,w,r1-v600,600,0,0,1,AMCTS,b,h2-v16,r1-v600,False,6.5,6.5,-150.5,-157.0,,19,0,0,327,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v2-vs-a1/A17C47986D2CDEB1-L1.sgfs,1
h2-v16,r1-v600,b,h2-v16,16,0,1,MCTS,w,r1-v600,600,0,0,1,AMCTS,b,h2-v16,r1-v600,False,6.5,6.5,-122.5,-129.0,,19,0,0,261,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v2-vs-a1/6FD0ED35D4E3A4A5-L1.sgfs,1
h2-v16,r1-v600,b,h2-v16,16,0,1,MCTS,w,r1-v600,600,0,0,1,AMCTS,b,h2-v16,r1-v600,False,6.5,6.5,-14.5,-21.0,,19,0,0,291,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/per-iteration-v2-vs-a1/BA011D6CB4EC06D9-L1.sgfs,1
