b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
cp39h-v1,adv-s498648832-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,adv-s498648832-v600,cp39h-v1,True,6.5,6.5,51.5,45.0,,19,0,0,371,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10_cp39h-v1/00E753DF12DDB42A-L4.sgfs,1
adv-s498648832-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,cp39h-v1,adv-s498648832-v600,False,6.5,-6.5,-195.5,-189.0,,19,0,0,364,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10_cp39h-v1/94D19BA1D6ACCB0A-L3.sgfs,1
adv-s498648832-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,cp39h-v1,adv-s498648832-v600,False,6.5,-6.5,-171.5,-165.0,,19,0,0,407,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10_cp39h-v1/F36A78E015BF31F3-L1.sgfs,1
adv-s498648832-v600,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,cp39h-v1,adv-s498648832-v600,False,6.5,-6.5,-153.5,-147.0,,19,0,0,335,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10_cp39h-v1/A5857FA6CAA38FFC-L1.sgfs,1
cp39h-v1,adv-s498648832-v600,b,cp39h-v1,1,0,1,MCTS,w,adv-s498648832-v600,600,498648832,0,1,EMCTS1,b,cp39h-v1,adv-s498648832-v600,False,6.5,6.5,-154.5,-161.0,,19,0,0,390,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10_cp39h-v1/6FDAFE13AE0D67A0-L1.sgfs,1
