b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
r9-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r9-v600,600,0,0,1,AMCTS,b,r9-v600,h9-v16,True,6.5,-6.5,34.5,41.0,,19,0,0,414,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a9/D34ECA454924E224-L4.sgfs,1
r9-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r9-v600,600,0,0,1,AMCTS,b,r9-v600,h9-v16,True,6.5,-6.5,34.5,41.0,,19,0,0,352,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a9/62E26911762DE89B-L10.sgfs,1
r9-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r9-v600,600,0,0,1,AMCTS,b,r9-v600,h9-v16,True,6.5,-6.5,50.5,57.0,,19,0,0,334,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a9/B2096E041797C172-L4.sgfs,1
r9-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r9-v600,600,0,0,1,AMCTS,b,r9-v600,h9-v16,True,6.5,-6.5,72.5,79.0,,19,0,0,323,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a9/9CE95E9F59D4CFEF-L3.sgfs,1
r9-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r9-v600,600,0,0,1,AMCTS,b,r9-v600,h9-v16,True,6.5,-6.5,80.5,87.0,,19,0,0,322,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a9/98787F574CDA78F6-L3.sgfs,1
h9-v16,r9-v600,b,h9-v16,16,0,1,MCTS,w,r9-v600,600,0,0,1,AMCTS,w,r9-v600,h9-v16,True,6.5,6.5,69.5,63.0,,19,0,0,321,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a9/C25BCA93F3FA91C9-L2.sgfs,1
h9-v16,r9-v600,b,h9-v16,16,0,1,MCTS,w,r9-v600,600,0,0,1,AMCTS,w,r9-v600,h9-v16,True,6.5,6.5,69.5,63.0,,19,0,0,401,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a9/87233B63964F266A-L1.sgfs,1
h9-v16,r9-v600,b,h9-v16,16,0,1,MCTS,w,r9-v600,600,0,0,1,AMCTS,w,r9-v600,h9-v16,True,6.5,6.5,105.5,99.0,,19,0,0,350,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a9/FE63A01568CF294F-L8.sgfs,1
h9-v16,r9-v600,b,h9-v16,16,0,1,MCTS,w,r9-v600,600,0,0,1,AMCTS,w,r9-v600,h9-v16,True,6.5,6.5,167.5,161.0,,19,0,0,392,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a9/E8F520C761745CA5-L1.sgfs,1
r9-v600,h9-v16,w,h9-v16,16,0,1,MCTS,b,r9-v600,600,0,0,1,AMCTS,w,h9-v16,r9-v600,False,6.5,-6.5,-341.5,-335.0,,19,0,0,384,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/defense/per-iteration-v9-vs-a9/9451EE9545FFD46D-L8.sgfs,1
