b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s498648832-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s498648832-v600,600,498648832,0,1,EMCTS1,b,adv-s498648832-v600,cp505h-v1,True,6.5,-6.5,48.5,55.0,,19,0,0,328,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10/06576782CC5D0B54-L4.sgfs,1
adv-s498648832-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s498648832-v600,600,498648832,0,1,EMCTS1,b,adv-s498648832-v600,cp505h-v2048,True,6.5,-6.5,74.5,81.0,,19,0,0,375,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10/943C71F34118E346-L4.sgfs,1
adv-s498648832-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s498648832-v600,600,498648832,0,1,EMCTS1,b,adv-s498648832-v600,cp505h-v1,True,6.5,-6.5,80.5,87.0,,19,0,0,349,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10/ACD93F53735E3FA2-L3.sgfs,1
adv-s498648832-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s498648832-v600,600,498648832,0,1,EMCTS1,b,adv-s498648832-v600,cp505h-v2048,True,6.5,-6.5,88.5,95.0,,19,0,0,341,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10/D8F425724FAA4D05-L2.sgfs,1
adv-s498648832-v600,cp127h-v1,w,cp127h-v1,1,0,1,MCTS,b,adv-s498648832-v600,600,498648832,0,1,EMCTS1,b,adv-s498648832-v600,cp127h-v1,True,6.5,-6.5,88.5,95.0,,19,0,0,343,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10/A631F008C596648C-L1.sgfs,1
cp505h-v1,adv-s498648832-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,adv-s498648832-v600,cp505h-v1,True,6.5,6.5,91.5,85.0,,19,0,0,330,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10/4BD91D8D13AA3E99-L1.sgfs,1
cp127h-v1,adv-s498648832-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,adv-s498648832-v600,cp127h-v1,True,6.5,6.5,107.5,101.0,,19,0,0,342,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10/D8CDCC3B304AFFE0-L1.sgfs,1
cp505h-v1,adv-s498648832-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,adv-s498648832-v600,cp505h-v1,True,6.5,6.5,123.5,117.0,,19,0,0,334,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10/25497CF5DC5E4879-L3.sgfs,1
cp127h-v1,adv-s498648832-v600,b,cp127h-v1,1,0,1,MCTS,w,adv-s498648832-v600,600,498648832,0,1,EMCTS1,w,adv-s498648832-v600,cp127h-v1,True,6.5,6.5,131.5,125.0,,19,0,0,350,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10/09FCC4B035D6BB44-L3.sgfs,1
cp505h-v2048,adv-s498648832-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s498648832-v600,600,498648832,0,1,EMCTS1,b,cp505h-v2048,adv-s498648832-v600,False,6.5,6.5,-222.5,-229.0,,19,0,0,383,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games10/BDD429CCC6D1E729-L1.sgfs,1
