b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s103378944-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,cp505h-v1,adv-s103378944-v600,False,6.5,-6.5,-173.5,-167.0,,19,0,0,421,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2_cp505h-v1/645ADB0642AF8AED-L1.sgfs,1
adv-s103378944-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,cp505h-v1,adv-s103378944-v600,False,6.5,-6.5,-165.5,-159.0,,19,0,0,385,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2_cp505h-v1/5FD74C02184D6A11-L2.sgfs,1
adv-s103378944-v600,cp505h-v1,w,cp505h-v1,1,0,1,MCTS,b,adv-s103378944-v600,600,103378944,0,1,EMCTS1,w,cp505h-v1,adv-s103378944-v600,False,6.5,-6.5,-125.5,-119.0,,19,0,0,411,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2_cp505h-v1/33AF90BB53C627A3-L2.sgfs,1
cp505h-v1,adv-s103378944-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s103378944-v600,600,103378944,0,1,EMCTS1,b,cp505h-v1,adv-s103378944-v600,False,6.5,6.5,-196.5,-203.0,,19,0,0,483,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2_cp505h-v1/B2B603531207ADCA-L1.sgfs,1
cp505h-v1,adv-s103378944-v600,b,cp505h-v1,1,0,1,MCTS,w,adv-s103378944-v600,600,103378944,0,1,EMCTS1,b,cp505h-v1,adv-s103378944-v600,False,6.5,6.5,-86.5,-93.0,,19,0,0,402,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games2_cp505h-v1/03BEDEED97A21BB9-L2.sgfs,1
