b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s272076288-v600-AMCTS-S,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s272076288-v600-AMCTS-S,600,272076288,0,1,AMCTS,b,adv-s272076288-v600-AMCTS-S,cp39h-v1,True,6.5,-6.5,94.5,101.0,,19,0,0,484,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games5_cp39h-v1/08F0DC4AB66B2932-L3.sgfs,1
adv-s272076288-v600-AMCTS-S,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s272076288-v600-AMCTS-S,600,272076288,0,1,AMCTS,b,adv-s272076288-v600-AMCTS-S,cp39h-v1,True,6.5,-6.5,136.5,143.0,,19,0,0,498,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games5_cp39h-v1/537191C6A2D81BA9-L1.sgfs,1
adv-s272076288-v600-AMCTS-S,cp39h-v1,w,cp39h-v1,1,0,1,MCTS,b,adv-s272076288-v600-AMCTS-S,600,272076288,0,1,AMCTS,w,cp39h-v1,adv-s272076288-v600-AMCTS-S,False,6.5,-6.5,-275.5,-269.0,,19,0,0,621,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games5_cp39h-v1/6066B180F46F60CF-L1.sgfs,1
cp39h-v1,adv-s272076288-v600-AMCTS-S,b,cp39h-v1,1,0,1,MCTS,w,adv-s272076288-v600-AMCTS-S,600,272076288,0,1,AMCTS,b,cp39h-v1,adv-s272076288-v600-AMCTS-S,False,6.5,6.5,-208.5,-215.0,,19,0,0,543,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games5_cp39h-v1/753E92328E2A9A2B-L1.sgfs,1
cp39h-v1,adv-s272076288-v600-AMCTS-S,b,cp39h-v1,1,0,1,MCTS,w,adv-s272076288-v600-AMCTS-S,600,272076288,0,1,AMCTS,b,cp39h-v1,adv-s272076288-v600-AMCTS-S,False,6.5,6.5,-10.5,-17.0,,19,0,0,532,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/attack/training_sample_games5_cp39h-v1/08F0DC4AB66B2932-L2.sgfs,1
