b_name,w_name,victim_color,victim_name,victim_visits,victim_steps,victim_rsym,victim_algo,adv_color,adv_name,adv_visits,adv_steps,adv_samples,adv_rsym,adv_algo,win_color,win_name,lose_name,adv_win,komi,adv_komi,adv_minus_victim_score,adv_minus_victim_score_wo_komi,train_status,board_size,start_turn_idx,handicap,num_moves,ko_rule,score_rule,tax_rule,sui_legal,has_button,whb,fpok,init_turn_num,used_initial_position,gtype,is_continuation,is_resignation,sgf_path,sgf_line
adv-s251539968-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s251539968-v600,600,251539968,0,1,EMCTS1,w,cp505h-v2048,adv-s251539968-v600,False,6.5,-6.5,-337.5,-331.0,,19,0,0,472,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5_cp505h-v2048/8B1D48369DCD3636-L1.sgfs,1
adv-s251539968-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s251539968-v600,600,251539968,0,1,EMCTS1,w,cp505h-v2048,adv-s251539968-v600,False,6.5,-6.5,-309.5,-303.0,,19,0,0,478,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5_cp505h-v2048/6A908A9D30F57782-L2.sgfs,1
adv-s251539968-v600,cp505h-v2048,w,cp505h-v2048,2048,0,1,MCTS,b,adv-s251539968-v600,600,251539968,0,1,EMCTS1,w,cp505h-v2048,adv-s251539968-v600,False,6.5,-6.5,-301.5,-295.0,,19,0,0,476,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5_cp505h-v2048/A4051B8BFF59AEE3-L2.sgfs,1
cp505h-v2048,adv-s251539968-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s251539968-v600,600,251539968,0,1,EMCTS1,b,cp505h-v2048,adv-s251539968-v600,False,6.5,6.5,-318.5,-325.0,,19,0,0,483,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5_cp505h-v2048/0DBA76C839E8040F-L5.sgfs,1
cp505h-v2048,adv-s251539968-v600,b,cp505h-v2048,2048,0,1,MCTS,w,adv-s251539968-v600,600,251539968,0,1,EMCTS1,b,cp505h-v2048,adv-s251539968-v600,False,6.5,6.5,-280.5,-287.0,,19,0,0,473,POSITIONAL,AREA,NONE,True,False,0,False,0,False,normal,False,False,public/sgfs/training_sample_games5_cp505h-v2048/26403A424FE83E64-L3.sgfs,1
